Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4451217702912,153887196,0.35,-1.55,0.27,1.72,-2.53,-4.37,-9.72,23.85,48.34,592.67,635.85,1987.99
2,AAPL,Apple Inc.,3759141289984,40132517,0.11,-1.94,-1.59,-3.03,-1.85,-0.17,-5.58,28.08,13.73,56.72,71.56,237.11
3,GOOGL,Alphabet Inc.,3672044208128,24717197,0.07,-1.67,-0.92,0.06,0.3,-9.6,7.99,82.43,89.05,184.89,109.85,345.37
3,GOOG,Alphabet Inc.,3667931430912,14633273,0.04,-1.69,-0.92,-0.04,-0.04,-9.77,7.71,81.17,87.1,182.56,109.2,345.14
4,MSFT,Microsoft Corporation,2986775150592,26767393,0.09,-0.75,-1.84,-0.51,0.85,-16.37,-23.25,-17.53,-5.91,41.93,28.58,130.38
5,AMZN,"Amazon.com, Inc.",2249287794688,44067157,0.2,-1.47,-1.85,0.38,2.28,-13.78,-5.98,-1.52,8.83,104.62,21.59,71.09
6,META,"Meta Platforms, Inc.",1614311718912,11019525,0.07,-2.55,-1.42,-2.58,-1.02,-4.57,-4.17,-10.26,12.74,191.64,102.78,196.31
7,AVGO,Broadcom Inc.,1592925749248,21268930,0.13,-1.64,-2.83,7.05,0.59,0.82,-10.59,27.83,93.66,458.89,589.26,1312.0
8,TSLA,"Tesla, Inc.",1482248159232,59382702,0.4,-3.14,-0.92,0.66,-4.06,-8.45,-10.25,16.02,53.69,112.49,10.03,633.3
9,WMT,Walmart Inc.,999237484544,21702148,0.22,1.49,0.8,-2.02,0.37,7.51,22.85,28.45,55.79,159.82,167.92,224.58
10,LLY,Eli Lilly and Company,874657087488,2330536,0.03,-2.26,-3.09,-3.02,-4.49,-4.39,16.08,26.27,6.84,166.34,302.37,564.88
11,JPM,JP Morgan Chase & Co.,762963558400,13694243,0.18,-1.61,-2.42,-5.78,-8.17,-5.94,-8.17,2.01,38.9,133.63,85.27,271.87
12,XOM,Exxon Mobil Corporation,639723175936,17882734,0.28,1.29,2.05,1.12,1.7,12.34,35.94,45.24,40.75,46.88,180.73,349.44
13,V,Visa Inc.,590944141312,7498822,0.13,-0.8,-3.0,-4.47,-3.9,-6.07,-10.81,-12.33,14.94,34.75,51.11,68.69
14,JNJ,Johnson & Johnson,583291961344,7696685,0.13,-0.39,-0.23,-1.91,-1.45,6.85,29.53,62.08,57.4,59.33,69.09,92.1
15,ORCL,Oracle Corporation,457440329728,36908807,0.81,-2.43,5.01,6.81,1.67,-7.89,-37.88,-25.58,-2.86,71.96,75.09,229.59
