Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4576749027328,159887319,0.35,1.63,0.56,1.39,-0.29,-0.07,-0.59,39.14,74.13,618.1,809.99,2440.82
2,AAPL,Apple Inc.,3885396656128,33598417,0.09,0.18,1.0,-4.86,2.45,-1.0,2.63,32.02,19.44,68.37,90.52,286.36
3,GOOG,Alphabet Inc.,3676762275840,15791061,0.04,0.37,-1.76,-5.93,-9.27,-4.22,23.91,76.32,92.85,189.32,122.94,380.01
3,GOOGL,Alphabet Inc.,3669382922240,28232579,0.08,0.43,-1.83,-6.05,-9.33,-4.17,24.08,77.11,94.0,191.29,122.17,380.97
4,MSFT,Microsoft Corporation,2969978273792,23013887,0.08,0.69,-0.56,-0.38,-16.85,-15.49,-23.72,-12.89,-1.49,49.07,41.16,141.15
5,AMZN,"Amazon.com, Inc.",2198404333568,49711851,0.23,1.81,2.6,-2.63,-16.3,-12.13,-9.07,-0.11,16.19,103.55,25.56,72.38
6,META,"Meta Platforms, Inc.",1627060568064,14565880,0.09,0.61,-1.01,-2.76,-4.42,-2.36,-10.32,-0.43,26.31,220.4,94.14,245.45
7,AVGO,Broadcom Inc.,1581262176256,13518091,0.09,0.29,0.71,0.18,0.22,-2.89,-3.29,38.6,121.57,443.9,641.32,1319.94
8,TSLA,"Tesla, Inc.",1543450263552,45533478,0.3,0.17,-1.38,0.05,-4.54,-8.93,-6.24,18.72,95.31,108.18,57.64,672.43
9,WMT,Walmart Inc.,1009522442240,36273309,0.36,-1.73,-5.25,-3.48,8.28,12.34,23.3,28.82,66.02,179.45,191.98,220.76
10,LLY,Eli Lilly and Company,962752872448,3219357,0.03,-1.5,-1.54,-3.39,-1.66,-1.85,21.05,39.09,7.85,215.17,367.23,577.76
11,JPM,JP Morgan Chase & Co.,840580136960,5340952,0.06,0.54,2.03,-4.22,2.82,-7.15,2.02,18.63,44.66,153.94,103.83,280.38
12,XOM,Exxon Mobil Corporation,635442495488,19834606,0.31,3.07,0.5,1.77,10.86,21.0,34.2,50.96,37.3,55.91,192.92,349.65
13,V,Visa Inc.,617551036416,5658901,0.09,0.25,-1.2,-3.2,-1.32,-9.28,-8.47,-11.78,16.27,47.63,46.29,94.68
14,JNJ,Johnson & Johnson,590401175552,8120306,0.14,0.68,0.18,2.08,9.16,19.91,29.97,60.01,52.26,73.16,73.37,86.8
15,MU,"Micron Technology, Inc.",473783140352,31902677,0.67,5.3,1.69,6.65,2.61,34.86,114.27,346.52,377.93,628.42,516.0,852.82
16,MA,Mastercard Incorporated,471189225472,3007137,0.06,1.16,0.1,-3.78,1.45,-7.0,-8.15,-9.46,10.45,51.53,55.44,105.69
17,ORCL,Oracle Corporation,448846790656,14766956,0.33,1.43,-0.2,9.35,-10.71,-18.7,-45.66,-5.04,13.62,84.86,81.63,217.15
18,COST,Costco Wholesale Corporation,442217398272,1893651,0.04,-1.58,-0.28,-0.51,2.8,13.9,9.19,-3.84,14.27,111.36,133.21,252.58
19,ABBV,AbbVie Inc.,404236206080,4364300,0.11,-1.78,0.54,2.37,2.14,4.71,0.42,25.85,21.67,62.6,147.53,239.44
20,BAC,Bank of America Corporation,389661163520,24575626,0.63,1.18,1.6,-5.61,2.28,-6.2,7.62,22.94,35.77,100.62,34.17,161.75
21,HD,"Home Depot, Inc. (The)",381798547456,1898574,0.05,0.13,-1.72,-0.42,0.83,11.46,0.58,6.06,8.34,41.98,28.98,102.27
22,CVX,Chevron Corporation,367621144576,10304417,0.28,1.84,1.79,2.66,9.83,13.32,22.12,38.87,35.67,31.04,110.35,167.35
23,PG,Procter & Gamble Company (The),367128543232,14138173,0.39,-1.69,-2.7,-1.45,5.74,12.54,5.57,-5.72,-6.54,17.53,24.45,54.24
24,CAT,"Caterpillar, Inc.",351906594816,2517250,0.07,-1.67,-0.83,3.55,17.7,22.34,50.54,117.99,125.68,251.03,325.53,629.35
25,GE,GE Aerospace,347645542400,2929812,0.08,0.76,5.33,2.67,10.79,1.62,9.06,34.54,102.48,354.47,417.52,956.32
26,KO,Coca-Cola Company (The),341934899200,10926453,0.32,-0.09,0.62,0.58,8.08,17.0,21.07,12.67,13.71,43.13,68.06,102.49
27,NFLX,"Netflix, Inc.",330824941568,29762561,0.9,1.29,2.81,-5.12,-8.87,-14.73,-35.77,-35.4,15.49,155.04,22.03,85.08
28,AMD,"Advanced Micro Devices, Inc.",326277824512,35051505,1.07,-1.46,-2.83,-3.99,-20.6,-9.48,-15.05,80.73,46.14,108.61,93.09,254.26
29,PLTR,Palantir Technologies Inc.,322669608960,58383224,1.81,1.77,4.84,-0.38,-18.3,-22.21,-26.25,2.73,343.72,1502.13,474.13,
30,CSCO,"Cisco Systems, Inc.",308896563200,19430517,0.63,1.73,4.24,-7.83,-0.64,3.44,11.76,26.19,62.29,67.99,64.06,115.17
31,MRK,"Merck & Company, Inc.",303880339456,7801757,0.26,0.07,2.03,-0.22,12.73,13.24,42.01,62.87,9.88,25.44,72.2,82.09
32,LRCX,Lam Research Corporation,301560233984,10090768,0.33,1.91,3.8,3.93,0.68,23.27,68.71,199.0,218.36,386.52,356.42,868.97
33,AMAT,"Applied Materials, Inc.",293121327104,8779088,0.3,2.83,12.46,14.51,11.0,29.89,70.12,136.74,103.89,214.37,203.14,663.49
34,PM,Philip Morris International Inc,284358639616,2549621,0.09,-0.53,-3.32,-0.08,2.12,14.27,18.72,3.81,53.82,119.12,131.85,225.13
35,GS,"Goldman Sachs Group, Inc. (The)",282659749888,1977323,0.07,1.93,3.23,0.54,0.43,-1.55,20.84,57.11,96.43,215.06,167.7,483.13
