Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4761299451904,230041455,0.48,1.41,3.02,6.97,8.44,5.74,8.75,38.02,80.98,641.09,835.87,2595.82
2,AAPL,Apple Inc.,4030612373504,33186281,0.08,0.77,3.65,7.21,1.86,5.47,10.19,34.89,25.41,76.47,99.17,287.14
3,GOOG,Alphabet Inc.,3786724081664,20107290,0.05,0.68,-0.59,2.29,-8.12,-5.92,24.44,79.45,109.72,211.15,128.7,375.4
3,GOOGL,Alphabet Inc.,3785151479808,29809750,0.08,0.64,-0.66,2.35,-7.89,-5.71,24.73,80.66,111.55,212.05,129.15,376.63
4,MSFT,Microsoft Corporation,2977410580480,43309989,0.15,2.98,0.85,0.05,-2.36,-15.86,-21.65,-14.34,-2.15,49.0,40.3,135.81
5,AMZN,"Amazon.com, Inc.",2261203812352,39230435,0.17,1.0,0.25,5.96,-11.73,-14.54,-2.29,-1.37,17.32,116.62,28.27,81.9
6,META,"Meta Platforms, Inc.",1653545107456,11224183,0.07,2.25,-0.3,2.18,-5.5,1.83,-8.83,-6.1,30.13,228.01,102.83,220.69
7,AVGO,Broadcom Inc.,1575572602880,18502729,0.12,2.1,-0.1,2.2,3.74,-5.65,-5.23,35.38,127.59,452.39,644.39,1348.23
8,TSLA,"Tesla, Inc.",1566265049088,53425932,0.34,1.96,1.35,-0.01,-1.08,-7.03,-4.08,41.42,84.55,120.62,54.39,722.53
9,WMT,Walmart Inc.,1002586046464,16281753,0.16,-0.79,2.24,-6.08,-1.53,6.59,15.57,29.58,61.45,171.37,188.4,230.4
10,LLY,Eli Lilly and Company,970554408960,1934045,0.02,-1.28,1.91,-1.07,2.7,-4.67,24.86,34.35,15.39,211.54,353.91,618.96
11,JPM,JP Morgan Chase & Co.,818009931776,7867816,0.1,2.02,-2.41,0.25,-3.67,-6.53,-0.33,15.77,52.28,152.67,110.18,283.68
12,XOM,Exxon Mobil Corporation,621097779200,10913760,0.18,-0.13,1.21,0.41,4.4,20.98,35.62,46.52,41.53,54.12,187.02,335.5
13,V,Visa Inc.,603457060864,7618413,0.13,1.88,-2.48,-0.35,-4.65,-8.61,-9.09,-14.97,10.91,45.32,45.55,85.49
14,JNJ,Johnson & Johnson,590834958336,7649160,0.13,-0.45,1.64,1.24,5.74,17.52,29.75,61.17,52.98,76.58,75.2,95.57
15,MU,"Micron Technology, Inc.",482843459584,25834591,0.54,2.63,0.19,4.21,2.28,24.04,123.6,295.95,396.78,634.21,561.45,888.95
16,MA,Mastercard Incorporated,454598852608,3573215,0.08,2.29,-3.23,-1.73,-7.5,-10.05,-9.36,-13.32,5.28,46.29,52.55,95.39
17,COST,Costco Wholesale Corporation,441631375360,1163735,0.03,-0.37,0.96,-2.33,1.72,5.62,4.45,-1.58,12.12,112.84,135.01,256.26
