Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4362446307328,343474282,0.79,-0.97,-1.37,-7.7,-11.66,-2.34,3.4,58.77,46.94,1077.49,845.21,2890.37
2,AAPL,Apple Inc.,4029017227264,55524271,0.14,1.97,1.51,-0.72,0.51,10.8,29.54,13.95,41.54,109.0,87.23,264.55
3,GOOGL,Alphabet Inc.,3629518422016,73848993,0.2,3.53,5.41,4.52,6.57,26.67,63.38,72.92,72.21,238.14,137.57,307.02
3,GOOG,Alphabet Inc.,3617324793856,43507900,0.12,3.33,5.16,4.25,6.33,26.17,62.38,71.05,70.62,235.93,129.84,306.07
4,MSFT,Microsoft Corporation,3509346369536,31397484,0.09,-1.32,-4.21,-7.46,-8.65,-7.43,-7.41,20.68,11.58,102.49,74.28,185.15
5,AMZN,"Amazon.com, Inc.",2359223910400,65553588,0.28,1.63,-0.84,-9.63,-9.63,2.0,-1.42,10.76,17.98,158.87,21.55,120.23
6,AVGO,Broadcom Inc.,1606548586496,27991298,0.17,-1.91,-0.09,-4.23,-7.96,4.8,18.97,75.74,140.03,542.86,678.49,1193.07
7,META,"Meta Platforms, Inc.",1497823576064,20524255,0.14,0.87,-0.58,-2.42,-8.34,-15.75,-15.22,-4.8,18.84,406.53,73.58,192.82
8,TSLA,"Tesla, Inc.",1300694564864,99125790,0.76,-1.05,-2.53,-9.18,-14.34,-5.42,22.44,48.89,125.04,217.57,80.34,652.1
9,LLY,Eli Lilly and Company,949975187456,4140633,0.04,1.57,2.88,4.27,22.99,27.33,39.67,22.56,23.8,194.96,378.31,707.85
10,WMT,Walmart Inc.,840497627136,41298838,0.49,-1.67,3.88,1.82,4.09,3.42,11.02,15.69,59.27,127.49,136.32,200.27
11,JPM,JP Morgan Chase & Co.,819481608192,11742526,0.14,-0.12,-0.46,-6.99,-4.21,-0.95,3.3,24.96,54.25,144.43,114.21,161.98
12,V,Visa Inc.,636590161920,8832314,0.14,1.3,2.12,-3.22,-3.55,-4.37,-5.89,-4.51,20.56,62.99,36.42,70.4
13,ORCL,Oracle Corporation,566623535104,41791544,0.74,-5.66,-9.86,-12.44,-24.31,-32.15,-19.96,29.06,62.05,155.14,144.19,306.63
14,XOM,Exxon Mobil Corporation,499140984832,11222766,0.22,0.05,-1.64,-0.01,3.27,6.66,6.76,10.35,9.09,19.44,135.51,154.72
