Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4687040872448,170259839,0.36,0.52,3.24,8.11,1.8,9.2,8.97,56.54,63.1,726.55,780.85,2884.28
2,GOOG,Alphabet Inc.,4088247091200,24028129,0.06,0.71,1.52,5.12,5.03,9.49,32.77,112.8,110.34,269.62,141.19,475.13
2,AMZN,"Amazon.com, Inc.",2584145821696,44419437,0.17,-0.53,1.39,4.65,0.07,8.62,4.43,15.86,42.11,162.38,39.63,140.34
3,META,"Meta Platforms, Inc.",1867596038144,59607699,0.32,10.4,9.81,22.21,13.82,14.02,-5.01,15.72,40.85,325.98,103.85,340.36
4,TSM,Taiwan Semiconductor Manufactur,1761077624832,13796575,0.08,-0.8,2.06,3.79,6.55,18.01,28.54,83.33,103.85,299.62,209.95,655.26
5,AVGO,Broadcom Inc.,1568081444864,19327407,0.12,-0.75,1.81,-0.56,-3.72,-2.49,-3.77,50.15,112.89,477.82,615.32,1392.5
6,TSLA,"Tesla, Inc.",1563113029632,77295876,0.49,-3.45,-4.28,-0.64,-3.44,-12.36,-2.23,30.84,106.85,118.21,64.54,1045.55
7,BABA,Alibaba Group Holding Limited,415991267328,11339350,0.27,-0.8,1.68,7.3,18.74,16.1,7.03,33.68,122.97,104.43,14.64,-7.33
8,AMD,"Advanced Micro Devices, Inc.",410559512576,30855051,0.75,-0.22,0.35,8.74,20.07,21.49,60.23,133.24,79.17,213.5,142.76,430.24
9,PLTR,Palantir Technologies Inc.,361948643328,59257252,1.64,-3.49,-9.32,-9.89,-16.41,-17.13,-16.74,28.2,389.87,1805.4,428.94,
10,SHOP,Shopify Inc.,186996719616,12828434,0.69,3.4,5.38,-0.6,-13.85,-10.14,-6.3,37.67,100.64,248.81,-3.36,279.46
11,DE,Deere & Company,143688450048,1123868,0.08,0.96,2.62,4.21,11.55,8.99,13.66,8.04,54.09,31.19,61.27,300.72
12,HOOD,"Robinhood Markets, Inc.",91033878528,28905176,3.18,-2.09,-5.38,-4.29,-13.45,-12.16,-18.87,76.28,442.84,952.39,138.89,
13,ABNB,"Airbnb, Inc.",80674291712,4247049,0.53,0.17,-1.21,0.8,-3.85,-0.03,3.72,-1.82,13.36,7.67,-20.9,
14,BIDU,"Baidu, Inc.",54908866560,2055406,0.37,-0.1,0.92,4.99,7.29,32.55,16.37,72.58,87.53,4.85,-2.9,54.74
15,COIN,"Coinbase Global, Inc. - 3",53710397440,14445294,2.69,-4.89,-6.7,-12.54,-19.01,-20.46,-41.84,-3.88,1.64,212.68,-18.77,
16,RBLX,Roblox Corporation,53156818944,8392630,1.58,0.61,2.32,-3.94,-0.9,-12.91,-43.98,3.05,93.73,93.04,-6.29,
17,CRWV,"CoreWeave, Inc.",51880337408,29816582,5.75,-6.12,1.24,4.53,28.96,37.57,-20.29,70.17,,,,
18,TER,"Teradyne, Inc.",40065851392,2652274,0.66,0.55,8.68,12.45,13.21,29.36,110.31,204.24,102.39,149.74,111.3,335.82
19,XYZ,"Block, Inc.",37922222080,5391777,1.42,-3.13,-5.6,-0.67,-12.96,-2.83,-19.24,13.07,0.02,-20.28,-75.68,23.65
20,NTRA,"Natera, Inc.",32279681024,879656,0.27,-1.89,-4.11,-1.43,-9.01,1.35,27.81,47.17,95.34,309.92,83.19,677.3
21,SOFI,"SoFi Technologies, Inc.",30782703616,66555880,21.62,-0.98,-5.58,-4.43,-9.78,-5.65,-17.45,73.5,268.53,277.67,61.43,
22,ILMN,"Illumina, Inc.",23007352832,2173810,0.94,-0.11,-2.16,1.71,-0.3,10.95,45.68,83.51,22.42,-25.49,-65.58,-45.17
23,BWXT,"BWX Technologies, Inc.",19216072704,1133456,0.59,-2.83,2.01,1.99,9.33,20.54,20.62,97.28,119.16,246.89,300.54,349.98
24,KTOS,Kratos Defense & Security Solut,18261811200,3331760,1.82,-4.0,-2.84,-15.95,18.29,45.65,33.91,218.77,445.16,731.36,378.37,701.19
25,CRCL,"Circle Internet Group, Inc.",17187262464,16899966,9.83,-7.26,-4.72,-7.08,-16.18,-10.48,-53.14,,,,,
26,TTD,"The Trade Desk, Inc.",15279465472,13644985,8.93,-1.95,-7.57,-8.49,-19.15,-13.65,-29.73,-60.64,-68.34,-44.58,-56.94,63.32
27,DKNG,DraftKings Inc.,14903309312,15497811,10.4,-0.6,-2.09,-7.16,-13.62,-15.88,-31.09,-21.07,-6.61,61.14,-50.45,129.78
28,ROKU,"Roku, Inc.",14843143168,2530700,1.7,-0.38,-6.11,-2.23,-8.92,-7.86,-1.3,46.06,78.69,56.9,-69.0,14.42
29,BMNR,"BitMine Immersion Technologies,",12144828416,55851292,45.99,-9.89,-3.96,-5.45,-12.06,-13.73,-56.42,,,,,
30,TEM,"Tempus AI, Inc.",11298889728,4618762,4.09,-1.64,-6.09,-4.9,-8.97,-7.51,-28.03,1.31,48.04,,,
31,ACHR,Archer Aviation Inc.,5454431232,36688085,67.26,-3.88,-7.47,-14.1,-11.76,-5.11,-24.65,-18.17,109.89,156.21,-21.62,
32,CRSP,CRISPR Therapeutics AG,5084267008,1481212,2.91,-0.63,-2.38,1.41,-8.0,-5.16,-14.39,41.93,14.95,8.46,-57.16,29.21
33,BLSH,Bullish,4921331200,2403242,4.88,-4.86,-8.41,-16.19,-16.79,-23.03,-52.79,,,,,
34,VCYT,"Veracyte, Inc.",3062365184,604365,1.97,0.68,-4.51,-7.08,-14.12,-11.0,13.57,25.94,24.21,60.75,-24.34,70.59
35,BEAM,Beam Therapeutics Inc.,2972201216,1453296,4.89,0.93,-5.36,-5.41,1.24,9.17,20.44,60.58,25.39,-24.53,-71.54,85.26
36,WGS,GeneDx Holdings Corp.,2837274624,550001,1.94,3.01,-6.41,-1.52,-28.11,-34.83,-24.26,66.37,190.16,553.75,-68.32,
37,TXG,"10x Genomics, Inc.",2632303360,3347613,12.72,-1.33,-7.56,-5.67,4.05,31.98,59.51,119.18,5.26,-56.9,-87.28,-65.82
38,TWST,Twist Bioscience Corporation,2547758592,828369,3.25,-1.02,-2.07,-0.17,13.76,33.83,49.09,26.19,-2.35,120.0,-65.85,57.5
39,RXRX,"Recursion Pharmaceuticals, Inc.",2251855104,17010880,75.54,-3.36,-5.88,-1.82,-11.11,2.86,-12.02,-6.9,-31.21,-46.07,-83.89,
40,NTLA,"Intellia Therapeutics, Inc.",1610035968,4795962,29.79,0.58,-0.36,8.34,37.22,52.08,-10.84,62.57,-35.38,-68.4,-91.16,16.81
41,PD,"PagerDuty, Inc.",980019712,1832132,18.69,-2.32,-6.91,-4.19,-17.57,-17.18,-35.6,-37.1,-44.16,-64.46,-77.87,-36.8
42,PACB,Pacific Biosciences of Californ,715520576,9081443,126.92,-0.42,-5.95,0.42,11.27,11.79,86.61,115.45,75.56,-74.87,-91.95,-16.84
43,CERS,Cerus Corporation,445643008,844860,18.96,-1.69,-5.69,-6.45,11.0,15.42,58.9,71.85,12.62,-17.14,-65.17,-51.87
44,SLMT,Brera Holdings PLC,117218960,1553218,132.51,-7.49,-17.44,-18.39,-30.73,-34.86,-91.45,-79.33,-77.81,-95.22,,
