Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4316597583872,88821795,0.21,-1.81,-3.04,-2.4,-5.89,-2.65,3.65,53.16,34.26,1112.31,813.89,2726.52
2,GOOG,Alphabet Inc.,3864435359744,14871829,0.04,-0.05,0.52,12.34,12.19,27.09,67.31,94.74,80.49,263.25,143.07,335.78
2,AMZN,"Amazon.com, Inc.",2493172154368,15629210,0.06,1.77,3.07,4.79,-4.04,8.74,2.16,20.28,26.98,177.64,30.1,124.33
3,META,"Meta Platforms, Inc.",1633175863296,7236056,0.04,2.26,5.69,8.41,4.69,-9.0,-9.14,9.96,29.05,441.75,88.3,207.04
4,TSM,Taiwan Semiconductor Manufactur,1511918010368,5458277,0.04,0.53,2.41,4.89,0.78,-2.78,21.68,71.71,71.97,308.94,166.2,477.52
5,TSLA,"Tesla, Inc.",1430667657216,36252861,0.25,0.84,2.97,7.21,-3.53,0.33,29.35,78.73,141.65,249.22,96.94,762.56
6,PLTR,Palantir Technologies Inc.,401489821696,17199497,0.43,1.62,3.82,0.67,-3.77,-5.43,8.94,111.57,614.68,2523.83,648.0,
7,BABA,Alibaba Group Holding Limited,375317233664,7185491,0.19,-0.19,-2.13,-1.52,-6.15,-4.72,28.32,15.62,118.08,88.03,-21.53,-23.51
8,AMD,"Advanced Micro Devices, Inc.",354147893248,14756280,0.42,1.54,1.15,-5.54,-8.49,-7.26,37.11,121.72,36.27,235.85,143.29,337.42
9,SHOP,Shopify Inc.,206524366848,3200731,0.15,-0.44,2.14,12.95,1.66,1.32,29.81,75.12,134.47,357.04,1.09,231.4
10,DE,Deere & Company,125565304832,1681839,0.13,-1.14,-4.67,-1.98,-2.29,1.6,-9.52,0.46,25.54,12.58,39.27,200.15
11,HOOD,"Robinhood Markets, Inc.",115536781312,9661190,0.84,0.23,11.76,12.41,1.11,-2.24,25.87,256.72,473.1,1478.5,,
12,COIN,"Coinbase Global, Inc.",73564225536,6516722,0.89,2.96,6.58,4.21,-7.59,-17.39,-31.42,53.71,11.58,670.9,18.17,
13,ABNB,"Airbnb, Inc.",71625449472,2522283,0.35,0.21,2.26,1.36,-2.94,-4.8,-16.33,-2.0,-19.85,36.83,-15.99,
14,RBLX,Roblox Corporation,66703978496,3131333,0.47,2.48,4.91,-6.59,-6.17,-29.34,-19.89,70.52,170.74,233.91,18.92,
15,BIDU,"Baidu, Inc.",40748507136,1161157,0.28,0.47,-1.95,-0.21,-7.99,-3.31,25.58,24.01,27.07,2.19,-35.24,-10.71
16,XYZ,"Block, Inc.",40720211968,3459937,0.85,2.72,7.99,15.89,-5.82,-10.38,-16.19,23.61,7.48,6.3,-74.03,-15.29
17,CRWV,"CoreWeave, Inc.",36436975616,14114876,3.87,-1.57,-0.65,-2.38,-31.62,-48.41,-41.99,,,,,
18,SOFI,"SoFi Technologies, Inc.",35839438848,26903879,7.51,4.32,8.47,13.26,9.43,11.73,37.85,160.93,360.06,544.69,79.47,
19,NTRA,"Natera, Inc.",32959234048,500604,0.15,0.71,0.1,11.78,20.32,32.28,73.28,67.57,116.71,494.5,103.95,571.57
20,TER,"Teradyne, Inc.",28933885952,1580969,0.55,1.4,9.59,11.18,-1.62,30.67,95.86,113.86,26.19,110.91,44.27,168.63
21,CRCL,"Circle Internet Group, Inc.",20337199104,22254895,10.94,10.04,9.88,4.35,-20.08,-37.78,-60.51,,,,,
22,ILMN,"Illumina, Inc.",20203864064,764434,0.38,1.26,4.36,7.77,8.54,37.06,25.66,56.39,24.36,-33.17,-71.9,-54.08
23,TTD,"The Trade Desk, Inc.",19342581760,5248855,2.71,1.15,1.28,-2.25,-13.81,-20.72,-53.26,-26.58,-58.65,-11.76,-46.65,35.79
24,EXAS,Exact Sciences Corporation,19221381120,2321941,1.21,-0.16,0.28,45.36,50.68,65.26,109.23,135.34,141.86,104.58,-13.99,6.31
25,DKNG,DraftKings Inc.,16506136576,5529876,3.35,2.98,12.64,12.9,18.51,-5.77,-26.02,-10.35,-14.78,191.13,-32.16,128.69
26,BWXT,"BWX Technologies, Inc.",16354416640,372535,0.23,0.39,2.44,1.83,-7.63,-14.29,25.13,85.23,102.48,217.45,226.62,193.54
27,ROKU,"Roku, Inc.",14300894208,779062,0.54,1.21,3.43,1.6,-7.66,1.53,7.25,43.12,77.56,137.81,-77.07,-22.1
28,TEM,"Tempus AI, Inc.",13864312832,1774486,1.28,0.93,2.46,16.71,8.1,-14.38,20.15,84.82,93.61,,,
29,KTOS,Kratos Defense & Security Solut,12848777216,721361,0.56,0.44,2.69,8.16,5.1,-14.13,29.47,157.79,284.34,637.4,182.69,292.67
30,BMNR,"BitMine Immersion Technologies,",12720325632,51366483,40.38,4.35,6.5,2.6,-11.37,-35.16,-16.15,,,,,
31,GTLB,GitLab Inc.,6847822848,1847675,2.7,1.21,-0.94,-7.25,-9.88,-14.94,-12.82,-17.85,-7.75,-9.64,,
32,BLSH,Bullish,6572824576,1262718,1.92,1.82,5.11,15.52,-2.18,-24.21,,,,,,
33,ACHR,Archer Aviation Inc.,5718710272,23391858,40.9,4.01,4.7,2.37,-12.27,-34.37,-31.43,7.45,141.93,316.58,-21.07,
34,CRSP,CRISPR Therapeutics AG,5095703552,1406810,2.76,0.32,4.33,0.0,-5.55,-21.86,-21.53,27.34,-15.87,31.54,-58.37,2.2
35,WGS,GeneDx Holdings Corp.,4825620992,158702,0.33,0.81,3.64,31.54,20.37,40.98,101.27,86.91,480.09,1816.32,-59.46,
36,VCYT,"Veracyte, Inc.",3742188032,262594,0.7,-0.78,1.37,22.14,13.55,32.2,95.54,55.57,125.75,99.49,21.73,82.15
37,BEAM,Beam Therapeutics Inc.,2570360320,837297,3.26,1.2,7.24,15.56,9.42,-1.78,14.31,1.08,1.85,-35.23,-74.3,22.84
38,RXRX,"Recursion Pharmaceuticals, Inc.",2413446656,10570783,43.8,4.99,6.93,11.3,0.22,-27.2,-27.99,-22.05,-50.0,-39.95,-87.14,
39,TXG,"10x Genomics, Inc.",2380462848,1570567,6.6,0.32,-6.56,20.89,44.69,51.94,38.11,90.38,-7.11,-48.38,-89.78,-78.86
40,TWST,Twist Bioscience Corporation,1957348096,391702,2.0,0.98,9.14,23.12,4.51,4.1,-11.16,-18.17,-35.77,34.44,-73.98,-1.39
41,IRDM,Iridium Communications Inc,1740268288,733391,4.21,-0.24,0.49,1.55,-2.96,-12.39,-49.0,-37.83,-36.21,-66.51,-58.58,-38.77
42,PD,"PagerDuty, Inc.",1118956800,3473016,31.04,3.09,-19.25,-20.48,-20.63,-23.71,-18.7,-23.13,-44.39,-54.82,-71.03,-46.67
43,NTLA,"Intellia Therapeutics, Inc.",1041311040,3707792,35.61,5.52,7.66,6.14,-27.03,-63.91,-36.87,-2.49,-64.25,-74.23,-94.11,-33.99
44,PACB,Pacific Biosciences of Californ,700425216,2790234,39.84,-2.93,-7.2,40.61,30.34,31.82,37.28,93.33,31.82,-71.64,-92.61,-48.79
