Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4184762744832,201785799,0.48,-1.33,-7.4,-8.83,-6.15,-6.43,-3.54,26.81,33.82,634.01,680.01,2357.55
2,GOOG,Alphabet Inc.,4008098922496,51105924,0.13,-0.6,-3.93,-1.1,-1.48,6.42,34.13,97.92,98.91,260.26,134.04,428.83
2,AMZN,"Amazon.com, Inc.",2380604112896,95706013,0.4,-4.42,-8.34,-8.99,-5.9,-2.51,1.32,8.02,23.64,141.4,30.02,93.0
3,TSM,Taiwan Semiconductor Manufactur,1715332710400,14678405,0.09,1.53,-3.11,-2.25,1.11,12.77,21.31,72.55,96.86,289.89,207.41,636.53
4,META,"Meta Platforms, Inc.",1695333482496,16561885,0.1,0.18,-5.12,-0.41,8.89,1.32,-9.81,4.89,25.85,271.45,91.21,281.36
5,TSLA,"Tesla, Inc.",1490503467008,70216754,0.47,-2.17,-5.83,-7.82,-9.56,-18.73,-9.81,16.11,77.91,129.71,53.88,716.38
6,AVGO,Broadcom Inc.,1472212893696,41346020,0.28,0.8,-6.22,-6.69,-8.64,-9.06,-7.0,35.44,90.12,421.69,568.13,1278.56
7,BABA,Alibaba Group Holding Limited,376625102848,10752727,0.29,-0.87,-6.31,-8.66,-7.15,4.5,-8.23,30.47,92.06,99.25,14.5,-20.2
8,AMD,"Advanced Micro Devices, Inc.",313854099456,61526532,1.96,-3.84,-21.83,-23.62,-13.91,-10.44,20.72,67.77,21.98,129.08,81.95,250.06
9,PLTR,Palantir Technologies Inc.,309870526464,91134752,2.94,-6.83,-12.01,-21.54,-27.12,-32.98,-26.78,2.91,299.54,1590.64,355.22,
10,DE,Deere & Company,153354944512,1910538,0.12,-0.27,6.29,8.96,10.47,21.1,22.78,7.86,53.22,39.99,72.04,351.41
11,SHOP,Shopify Inc.,145177509888,17830998,1.23,-2.44,-15.85,-19.1,-29.38,-34.44,-20.68,1.96,46.1,158.7,-22.96,123.75
