Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4241004167168,195443460,0.46,-3.41,-8.86,-6.59,-6.25,-3.76,-1.96,28.67,36.95,620.96,676.39,2363.3
2,GOOG,Alphabet Inc.,4024024956928,32526925,0.08,-2.16,-1.53,-0.07,-0.92,8.01,35.28,99.64,98.54,254.82,136.8,429.2
2,AMZN,"Amazon.com, Inc.",2490713505792,47917978,0.19,-2.36,-2.64,-2.28,-3.96,2.48,6.8,13.33,30.25,148.07,36.41,104.08
3,META,"Meta Platforms, Inc.",1692247261184,16481887,0.1,-3.28,-6.63,-0.5,6.01,1.55,-10.6,4.71,27.63,264.2,94.72,278.1
4,TSM,Taiwan Semiconductor Manufactur,1689452019712,18073475,0.11,-2.98,-1.46,-2.09,-1.65,12.73,18.06,69.32,93.21,275.77,201.33,611.52
5,TSLA,"Tesla, Inc.",1523524960256,72173468,0.47,-3.78,-5.67,-6.71,-9.21,-15.63,-4.1,16.01,83.63,123.08,61.62,757.9
6,AVGO,Broadcom Inc.,1460549320704,42586299,0.29,-3.83,-7.02,-5.17,-13.13,-9.32,-8.17,35.56,88.43,409.58,563.65,1215.56
7,BABA,Alibaba Group Holding Limited,379918811136,11168137,0.29,-2.76,-6.15,-7.14,-4.71,6.24,-9.31,31.08,99.69,92.72,10.83,-18.17
8,PLTR,Palantir Technologies Inc.,332584681472,110738349,3.33,-11.62,-4.81,-16.68,-22.03,-27.84,-22.1,7.74,331.75,1616.36,385.02,
9,AMD,"Advanced Micro Devices, Inc.",325917638656,106517605,3.27,-17.31,-15.44,-20.34,-9.4,-6.2,24.13,70.85,28.0,134.5,88.59,264.45
10,DE,Deere & Company,153769705472,3208825,0.21,4.08,7.44,9.82,13.56,20.96,22.39,7.82,55.47,39.42,71.4,343.39
11,SHOP,Shopify Inc.,148805632000,20755375,1.39,-4.42,-13.11,-16.35,-31.9,-32.76,-20.52,2.95,52.29,160.92,-22.78,129.85
12,ABNB,"Airbnb, Inc.",76290686976,5258742,0.69,2.08,-3.68,-6.58,-11.04,-7.89,2.35,-9.7,6.16,-0.31,-28.85,
13,HOOD,"Robinhood Markets, Inc.",72492605440,62170181,8.58,-7.41,-18.96,-24.65,-32.95,-33.56,-34.27,30.54,306.56,735.44,75.49,
14,BIDU,"Baidu, Inc.",48090140672,3184405,0.66,-4.77,-9.94,-11.62,-7.63,11.41,1.88,54.41,56.8,-2.92,-14.05,36.69
15,COIN,"Coinbase Global, Inc. - 3",45469663232,16536220,3.64,-6.14,-13.41,-21.01,-33.27,-31.21,-45.02,-36.72,-14.51,167.61,-29.0,
16,RBLX,Roblox Corporation,44270440448,14152447,3.2,-3.56,-4.09,-14.78,-25.63,-23.03,-52.23,-22.39,55.57,52.53,-23.35,
17,CRWV,"CoreWeave, Inc.",42982543360,25419250,5.91,-8.44,-11.51,-16.12,-5.74,-0.65,-34.9,2.69,,,,
18,TER,"Teradyne, Inc.",42801917952,6916407,1.62,-4.92,11.62,16.1,17.36,37.86,102.66,226.31,105.57,163.69,128.77,335.28
19,XYZ,"Block, Inc.",35008409600,8461465,2.42,1.13,-4.96,-12.85,-14.61,-12.09,-22.05,-0.4,-11.48,-26.32,-78.47,-7.98
20,NTRA,"Natera, Inc.",28672133120,2452110,0.86,-9.69,-11.05,-14.82,-13.57,-11.36,25.63,34.75,73.58,256.16,66.43,559.22
21,SOFI,"SoFi Technologies, Inc.",26220898304,85324706,32.54,-4.64,-9.03,-19.57,-23.54,-23.83,-26.21,49.07,181.55,220.71,21.06,
22,ILMN,"Illumina, Inc.",20625002496,2936043,1.42,-0.92,-7.33,-12.29,-8.71,-0.44,45.56,60.48,1.27,-33.69,-68.16,-53.69
23,BWXT,"BWX Technologies, Inc.",17380225024,1921255,1.11,-9.85,-7.46,-7.74,-9.71,7.75,8.04,74.2,93.51,212.3,259.86,300.29
24,KTOS,Kratos Defense & Security Solut,15420221440,4613039,2.99,-11.65,-11.34,-17.96,-23.71,21.14,8.47,159.39,339.3,600.38,295.2,530.73
25,CRCL,"Circle Internet Group, Inc.",14006790144,14412317,10.29,-1.98,-13.89,-22.36,-34.04,-36.08,-55.84,,,,,
26,ROKU,"Roku, Inc.",13612370944,3649038,2.68,-1.86,-3.22,-13.9,-16.63,-15.34,-6.0,29.09,48.62,45.68,-72.46,-13.52
