Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4514177351680,223337250,0.49,7.87,2.81,-3.19,-0.88,-2.01,1.96,38.0,49.9,708.03,757.76,2426.32
2,GOOG,Alphabet Inc.,3908540825600,33668788,0.09,-2.48,-5.17,-3.92,-3.02,2.35,32.31,95.98,96.48,257.68,130.05,415.28
2,AMZN,"Amazon.com, Inc.",2257768677376,179383581,0.79,-5.55,-11.86,-13.45,-11.7,-9.4,-5.33,3.06,19.41,131.81,23.51,74.67
3,TSM,Taiwan Semiconductor Manufactur,1809312251904,15829736,0.09,5.48,3.9,1.91,2.11,17.48,28.02,82.05,113.88,318.94,222.82,636.26
4,META,"Meta Platforms, Inc.",1673199747072,12258652,0.07,-1.31,-4.37,-1.09,6.55,-0.52,-10.95,4.06,24.96,271.05,88.38,277.92
5,AVGO,Broadcom Inc.,1578464837632,32775997,0.21,7.22,3.93,-0.1,-2.94,-4.69,1.73,44.56,108.17,466.34,616.45,1373.18
6,TSLA,"Tesla, Inc.",1542662258688,60591652,0.39,3.5,-2.57,-4.72,-6.26,-15.33,-7.24,19.57,95.15,137.03,55.85,727.5
7,BABA,Alibaba Group Holding Limited,387964895232,10935658,0.28,3.01,-0.7,-7.49,-4.93,7.46,-9.67,32.04,99.2,106.27,13.94,-19.53
8,AMD,"Advanced Micro Devices, Inc.",339842859008,42026554,1.24,8.28,-13.91,-17.53,-8.55,-3.01,29.18,83.63,37.4,152.14,92.71,266.01
9,PLTR,Palantir Technologies Inc.,323908993024,61314225,1.89,4.53,-13.92,-13.63,-23.25,-30.0,-24.02,8.21,325.75,1748.98,394.72,
10,DE,Deere & Company,158066229248,1239213,0.08,3.07,6.99,11.07,13.22,25.51,26.14,11.91,58.11,53.58,75.73,384.47
11,SHOP,Shopify Inc.,146234621952,12491971,0.85,0.73,-6.07,-19.34,-29.08,-33.91,-24.8,5.28,50.81,170.26,-22.39,112.85
12,ABNB,"Airbnb, Inc.",74802954240,3808262,0.51,0.75,0.09,-7.12,-7.86,-10.48,-0.6,-7.53,5.83,3.28,-29.89,
13,HOOD,"Robinhood Markets, Inc.",74470817792,54150615,7.27,13.95,-4.88,-19.9,-24.95,-31.12,-39.42,27.59,316.39,819.2,85.03,
