Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4590383136768,135996672,0.3,-0.79,9.69,-1.36,5.88,-1.04,0.7,41.97,49.15,684.18,820.84,2537.44
2,GOOG,Alphabet Inc.,3854467334144,25225087,0.07,-1.78,-3.83,-5.88,-1.1,1.17,29.85,85.78,90.95,240.6,138.64,406.9
2,AMZN,"Amazon.com, Inc.",2221699235840,66340406,0.3,-0.84,-7.06,-13.51,-10.41,-10.99,-6.2,1.9,17.93,118.13,25.39,72.93
3,TSM,Taiwan Semiconductor Manufactur,1877047902208,14604637,0.08,1.83,9.43,9.48,10.62,19.51,25.8,86.23,118.44,324.69,248.5,661.06
4,META,"Meta Platforms, Inc.",1696623362048,9663758,0.06,-0.96,0.08,-6.39,11.02,1.12,-6.42,5.6,29.34,248.11,98.88,278.93
5,AVGO,Broadcom Inc.,1614119174144,16970549,0.11,-1.02,9.64,2.76,2.36,-3.32,2.31,48.56,116.5,462.99,655.64,1406.52
6,TSLA,"Tesla, Inc.",1595571568640,64226761,0.4,1.89,7.05,-1.21,1.42,-10.52,-7.45,24.68,99.43,132.03,63.27,754.57
7,BABA,Alibaba Group Holding Limited,397514244096,10962136,0.28,2.15,5.55,-1.8,2.54,9.37,-8.9,39.38,107.1,109.1,18.8,-17.35
8,AMD,"Advanced Micro Devices, Inc.",348206858240,25167946,0.72,-1.12,10.95,-9.78,-7.91,-0.66,30.22,92.91,42.39,144.22,112.83,274.88
9,PLTR,Palantir Technologies Inc.,332513181696,55804307,1.68,-2.38,7.31,-4.83,-17.22,-26.07,-24.57,14.08,352.22,1668.19,468.96,
10,SHOP,Shopify Inc.,166058835968,26733628,1.61,7.47,14.38,-3.04,-11.94,-25.52,-14.93,23.19,69.77,190.5,-5.51,102.0
11,DE,Deere & Company,160858292224,1608633,0.1,1.32,4.89,12.39,16.66,26.98,31.82,16.25,58.18,53.76,79.09,366.63
12,HOOD,"Robinhood Markets, Inc.",76970565632,38981874,5.06,-1.11,17.78,-13.95,-19.08,-27.54,-38.48,32.16,308.4,839.63,98.47,
13,ABNB,"Airbnb, Inc.",73664192512,5511329,0.75,-0.82,-0.78,-7.0,-7.96,-12.06,-1.64,-5.74,3.98,3.4,-28.41,
14,BIDU,"Baidu, Inc.",51475103744,1669505,0.32,0.47,6.26,-3.6,-1.57,18.32,7.44,75.64,71.26,8.02,-2.8,41.06
15,RBLX,Roblox Corporation,50496524288,12997858,2.57,-2.06,18.77,9.4,-8.75,-12.5,-46.34,-12.06,63.72,66.57,-5.73,
16,CRWV,"CoreWeave, Inc.",49576398848,13190520,2.66,-1.74,27.41,2.06,-0.12,24.46,-30.6,-5.04,,,,
17,TER,"Teradyne, Inc.",48499933184,2927949,0.6,-1.65,12.45,26.48,36.12,53.29,116.21,289.13,130.71,193.34,184.32,399.86
18,COIN,"Coinbase Global, Inc. - 3",43822055424,8745621,2.0,-2.83,11.22,-16.55,-28.64,-31.4,-53.05,-40.24,-20.34,159.39,-27.86,
19,XYZ,"Block, Inc.",34929164288,6006204,1.72,0.92,7.34,-5.18,-8.51,-13.54,-21.93,-1.8,-12.6,-22.18,-75.72,-6.16
20,NTRA,"Natera, Inc.",29514405888,928148,0.31,0.51,7.39,-8.43,-9.88,-9.45,30.96,38.81,79.2,275.07,96.66,505.06
21,SOFI,"SoFi Technologies, Inc.",26764271616,55417319,20.71,-0.8,8.84,-7.15,-16.91,-21.76,-17.78,60.58,176.14,281.62,32.29,
22,ILMN,"Illumina, Inc.",18339483648,2484852,1.35,1.77,-10.7,-17.6,-18.92,-11.58,16.68,48.15,-8.51,-45.7,-70.2,-62.01
23,BWXT,"BWX Technologies, Inc.",18269806592,845953,0.46,-1.56,6.62,-2.73,-3.03,13.62,6.91,86.21,99.0,233.9,286.56,314.44
24,KTOS,Kratos Defense & Security Solut,15783229440,1995038,1.26,-5.39,9.65,-9.25,-27.35,20.31,0.56,165.57,313.99,611.42,312.9,553.25
25,CRCL,"Circle Internet Group, Inc.",15202648064,7480156,4.92,-0.58,18.95,-6.54,-17.81,-26.48,-53.69,,,,,
26,TTD,"The Trade Desk, Inc.",13753962496,13232804,9.62,4.03,7.2,-7.25,-17.63,-26.57,-42.96,-62.16,-72.94,-50.24,-58.52,20.73
27,DKNG,DraftKings Inc.,13499590656,18614143,13.79,-0.37,6.27,-1.42,-15.91,-22.25,-22.87,-22.23,-22.71,50.0,-43.87,54.35
28,ROKU,"Roku, Inc.",13432114176,3249668,2.42,2.7,5.65,-4.51,-11.52,-18.89,-12.22,30.3,30.62,47.32,-69.99,-30.09
29,TEM,"Tempus AI, Inc.",9941457920,3283035,3.3,-2.17,6.56,-6.59,-16.32,-10.88,-36.49,-5.69,-7.65,,,
30,BMNR,"BitMine Immersion Technologies,",9074506752,39408851,43.43,-6.99,14.66,-20.52,-29.36,-29.53,-61.89,,,,,
31,ACHR,Archer Aviation Inc.,5263562752,30238741,57.45,-2.71,10.48,-0.28,-17.11,-9.13,-26.91,-32.36,82.44,145.55,-20.33,
32,BLSH,Bullish,4829413888,4035657,8.36,0.0,28.71,6.13,-17.76,-22.1,-47.29,,,,,
