Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4626903990272,195213912,0.42,2.5,9.1,-1.28,2.05,0.76,1.86,44.21,46.96,728.17,820.0,2510.49
2,GOOG,Alphabet Inc.,3924266844160,25933816,0.07,0.4,-2.68,-4.21,-1.8,2.77,33.28,91.28,94.98,256.57,139.99,409.38
2,AMZN,"Amazon.com, Inc.",2240592740352,90894780,0.41,-0.76,-10.42,-13.66,-12.71,-10.18,-4.94,3.78,17.89,125.81,25.89,75.76
3,TSM,Taiwan Semiconductor Manufactur,1843335659520,14454220,0.08,1.88,9.11,4.67,3.8,18.95,27.6,87.11,111.74,324.43,241.39,632.08
4,META,"Meta Platforms, Inc.",1713065426944,14721791,0.09,2.38,1.23,-8.27,9.19,1.45,-7.71,6.81,28.89,276.98,100.19,280.47
5,AVGO,Broadcom Inc.,1630713675776,29825713,0.18,3.31,11.65,3.99,-2.21,-1.79,4.45,50.61,109.86,483.53,661.01,1378.5
6,TSLA,"Tesla, Inc.",1565964894208,52786561,0.34,1.51,2.79,0.18,-4.61,-14.03,-6.16,24.71,89.42,139.18,61.01,730.33
7,BABA,Alibaba Group Holding Limited,389134712832,6594075,0.17,0.3,2.43,-6.46,-1.45,8.62,-8.8,34.12,94.07,107.04,12.63,-18.07
8,AMD,"Advanced Micro Devices, Inc.",352168738816,38629094,1.1,3.63,7.9,-14.35,-6.83,0.45,33.51,92.75,39.37,163.38,112.77,281.63
9,PLTR,Palantir Technologies Inc.,340616904704,57149262,1.68,5.16,2.42,-5.89,-16.41,-26.4,-21.66,18.52,349.69,1715.88,463.97,
10,DE,Deere & Company,158760173568,899317,0.06,0.44,3.25,10.49,13.85,25.73,28.53,14.95,56.9,53.37,75.74,356.69
11,SHOP,Shopify Inc.,154521911296,13910597,0.9,5.67,3.84,-17.57,-24.01,-30.13,-20.33,15.72,55.5,183.39,-13.53,100.55
12,HOOD,"Robinhood Markets, Inc.",77833789440,40073126,5.15,4.52,7.37,-14.5,-20.4,-28.13,-39.54,35.55,309.85,862.85,93.99,
13,ABNB,"Airbnb, Inc.",74270302208,4913853,0.66,-0.71,-2.65,-7.94,-7.16,-11.31,-0.09,-4.87,3.82,4.61,-28.04,
14,RBLX,Roblox Corporation,51556425728,19532622,3.79,10.58,16.46,-3.01,-15.85,-10.3,-46.98,-9.5,66.33,77.37,-4.67,
15,BIDU,"Baidu, Inc.",51234566144,1779538,0.35,0.71,6.54,-6.69,-1.71,19.14,11.54,71.93,71.49,9.97,-4.58,39.97
16,CRWV,"CoreWeave, Inc.",50452107264,25342501,5.02,7.6,17.38,-2.75,-4.39,22.72,-29.27,-9.87,,,,
17,TER,"Teradyne, Inc.",49314390016,5313994,1.08,3.3,15.22,23.08,35.88,56.15,125.4,293.81,129.51,205.35,183.13,397.43
18,COIN,"Coinbase Global, Inc. - 3",45100232704,10507406,2.33,1.29,-0.81,-16.03,-30.64,-30.23,-50.44,-35.42,-20.88,182.66,-27.23,
19,XYZ,"Block, Inc.",34612178944,6482113,1.87,1.45,-1.13,-8.73,-13.9,-14.03,-21.43,2.42,-13.13,-18.26,-76.6,-7.06
20,NTRA,"Natera, Inc.",29365196800,1152217,0.39,3.71,2.42,-9.03,-8.94,-10.6,30.82,39.37,71.61,281.62,96.33,525.61
21,SOFI,"SoFi Technologies, Inc.",26979092480,63521725,23.54,2.35,2.89,-12.36,-18.29,-22.31,-19.19,66.8,183.91,288.89,25.29,
22,BWXT,"BWX Technologies, Inc.",18559629312,929379,0.5,2.95,6.79,-3.42,-6.83,14.57,10.26,89.57,100.79,239.52,288.48,316.59
23,ILMN,"Illumina, Inc.",18021324800,2476502,1.37,-2.06,-12.62,-21.67,-17.23,-13.35,23.46,47.73,-10.76,-46.89,-70.62,-61.9
24,KTOS,Kratos Defense & Security Solut,16683149312,2957742,1.77,4.66,8.19,-8.64,-24.41,23.56,8.14,187.82,333.95,682.34,340.53,560.49
25,CRCL,"Circle Internet Group, Inc.",15291700224,10615902,6.94,5.36,9.17,-11.03,-23.55,-27.27,-54.67,,,,,
26,DKNG,DraftKings Inc.,13549367296,12402618,9.15,2.25,-0.07,-9.08,-16.55,-21.01,-27.22,-23.41,-25.16,49.4,-45.48,60.59
27,TTD,"The Trade Desk, Inc.",13221015552,8208672,6.21,0.0,-0.84,-13.47,-23.79,-29.07,-44.83,-63.69,-74.25,-50.16,-60.96,18.33
28,ROKU,"Roku, Inc.",13078986752,3050972,2.33,3.11,-3.92,-11.89,-14.61,-20.02,-11.59,27.26,28.02,48.67,-71.5,-30.19
29,TEM,"Tempus AI, Inc.",10162062336,4570579,4.5,4.02,6.67,-10.06,-18.78,-11.11,-29.23,-1.75,-12.06,,,
30,BMNR,"BitMine Immersion Technologies,",9756800000,48200564,49.4,4.79,5.67,-19.66,-31.16,-26.92,-58.68,,,,,
31,ACHR,Archer Aviation Inc.,5410384384,29369936,54.28,0.96,6.04,-0.81,-16.82,-9.35,-23.07,-31.89,92.93,166.06,-18.74,
